farm_id,x,y,county,district,species,production,observed_case,p_new_case
4514,376588.802488229,4.60559196227378e6,Lycoming,Lindenwold,chicken,layer,false,0.016
4515,469352.1638241,4.53925840534661e6,Berks,Irvington,chicken,layer,false,0.048
4516,495414.103576289,4.47090548265805e6,Luzerne,Old Bridge,chicken,broiler_1,false,0.008
4517,311496.911210612,4.60085027622047e6,Venango,Eatontown,chicken,broiler_2,false,0.016
4518,318014.88727595,4.57498422653336e6,Schuylkill,Victory Gardens,duck,conventional,false,0.0
4519,390831.867467691,4.60450660689253e6,Lycoming,Swedesboro,duck,conventional,false,0.002
4520,471145.296584429,4.51859993420105e6,Berks,Warwick,duck,conventional,false,0.008
4521,436529.670766996,4.69709322109575e6,Lancaster,Union Beach,duck,organic,false,0.0
4522,383391.502992022,4.58561517765331e6,Mercer,Bass River,duck,conventional,false,0.006
4523,443167.782378144,4.72908133086386e6,Lancaster,Westville,duck,conventional,false,0.0
4524,462870.555176543,4.62759417916615e6,Susquehanna,Knowlton,duck,conventional,false,0.01
4525,358723.49605062,4.57195530820416e6,Mercer,Dunellen,duck,organic,false,0.0
4526,343498.286882721,4.57834468558163e6,Mercer,Metuchen,duck,organic,false,0.004
4527,340096.547173822,4.54054929620407e6,Schuylkill,Potter,chicken,broiler_1,false,0.008
4528,355197.992819754,4.56143475492553e6,Schuylkill,Woodlynne,duck,conventional,false,0.0
4529,440243.125569113,4.59935380017853e6,Susquehanna,Frelinghuysen,duck,conventional,false,0.004
4530,434299.829349063,4.61130818973118e6,Susquehanna,Newark,chicken,broiler_2,false,0.004
4531,448998.18510577,4.56187022143348e6,Berks,Woodbridge,chicken,broiler_2,false,0.018
4532,306649.085868157,4.55421919117152e6,Schuylkill,Worth,chicken,broiler_2,false,0.012
4533,306707.195013292,4.60886691254184e6,Venango,Ambler,chicken,broiler_2,false,0.004
4534,468287.932624414,4.69994499010652e6,Indiana,Jackson,chicken,broiler_2,false,0.02
4535,361849.961581986,4.61045519880885e6,Mercer,Deerfield,duck,organic,false,0.002
4536,493355.627344443,4.68340432100225e6,Allegheny,Farmingdale,duck,organic,false,0.014
4537,452448.67961537,4.61895130788095e6,Susquehanna,Beach Haven,chicken,broiler_2,false,0.044
4538,365320.96973199,4.52700655970962e6,Cumberland,Ringwood,chicken,broiler_2,false,0.01
4539,396201.987836906,4.70806866287479e6,Lancaster,Florence,duck,organic,false,0.002
4540,349344.123489325,4.57063116760956e6,Schuylkill,Wanaque,chicken,broiler_2,false,0.02
4541,478497.164439981,4.46755389020285e6,Luzerne,Roselle Park,duck,conventional,false,0.002
4542,452911.48085268,4.4728622035347e6,Luzerne,Tullytown,duck,conventional,false,0.002
4543,440194.522763307,4.71921814609838e6,Lancaster,Matawan,duck,conventional,false,0.002
4544,363225.165801413,4.56478596388986e6,Cumberland,Alexandria,duck,conventional,false,0.0
4545,412256.891606415,4.71815956145104e6,Lancaster,High Bridge,duck,conventional,false,0.002
4546,479664.598988654,4.47341195084449e6,Luzerne,Roselle Park,chicken,broiler_2,false,0.008
4547,423265.96918091,4.69653658845996e6,Lancaster,Raritan,chicken,broiler_1,false,0.01
4548,469403.99685881,4.68937305864561e6,Indiana,Wharton,duck,organic,false,0.006
4549,405540.127709788,4.57382922258397e6,Lycoming,Marlboro,duck,organic,false,0.002
4550,382397.836435733,4.63604391012648e6,Blair,Stillwater,duck,conventional,false,0.004
4551,335604.587008145,4.54996987887569e6,Schuylkill,Fanwood,duck,conventional,false,0.002
4552,456295.053645718,4.61411984752523e6,Susquehanna,Green,chicken,broiler_2,false,0.032
4553,460436.053803154,4.48598941368104e6,Luzerne,New Milford,duck,conventional,false,0.002
4554,409691.119875124,4.60617329771909e6,Lycoming,Haddonfield,duck,conventional,false,0.002
4555,366780.21221938,4.56216900067205e6,Cumberland,Alexandria,chicken,broiler_2,false,0.002
4556,396995.573259013,4.4925577195701e6,Mifflin,Elmwood Park,chicken,broiler_2,false,0.004
4557,469390.651315523,4.70114625813018e6,Indiana,Jackson,duck,conventional,false,0.006
4558,506559.277831335,4.71119691558684e6,Indiana,Bridgewater,chicken,broiler_2,false,0.036
4559,493745.16865227,4.67263757242586e6,Allegheny,Colts Neck,chicken,broiler_2,false,0.032
4560,462878.732275428,4.63023453813248e6,Susquehanna,Shamong,chicken,broiler_1,false,0.036
4561,303708.727181076,4.57598139509159e6,Schuylkill,Linden,chicken,broiler_1,false,0.008
4562,457550.448510785,4.71885888362266e6,Indiana,Greenwich,duck,organic,false,0.004
4563,325768.454579977,4.61421057772781e6,Venango,New Brunswick,chicken,broiler_2,false,0.01
4564,328184.415477101,4.58951552845886e6,Venango,Clark,duck,conventional,false,0.002
4565,454695.570398822,4.60586632598788e6,Susquehanna,Keansburg,chicken,broiler_2,false,0.01
4566,466839.25602261,4.57648702922502e6,Berks,Warren,chicken,broiler_1,false,0.038
4567,304832.290370938,4.58945536540479e6,Venango,Woodland Park,chicken,broiler_1,false,0.008
4568,371242.613370195,4.63970848094697e6,Blair,Woodbury,duck,organic,false,0.0
4569,480998.508589939,4.48497591565403e6,Luzerne,Haworth,chicken,broiler_2,false,0.006
4570,470762.733338934,4.64687457143237e6,Allegheny,Marlborough,duck,organic,false,0.004
4571,362305.373186132,4.55375250263401e6,Schuylkill,Hillsborough,duck,conventional,false,0.004
4572,430894.92456715,4.57857427343223e6,Susquehanna,Mount Holly,duck,conventional,false,0.0
4573,454140.675916539,4.59076397557713e6,Susquehanna,Sea Girt,duck,conventional,false,0.006
4574,457614.396637285,4.7048687516125e6,Lancaster,Maplewood,duck,conventional,false,0.004
4575,386706.86510355,4.5777033380047e6,Cumberland,Interlaken,chicken,broiler_1,false,0.014
4576,470342.171105896,4.72731694357142e6,Indiana,Lawrence,chicken,broiler_1,false,0.042
4577,314267.713870854,4.59931109778218e6,Venango,Eatontown,duck,organic,false,0.004
4578,389156.726052941,4.70682291072007e6,Lancaster,Florence,duck,conventional,false,0.002
4579,401316.53875448,4.59934052912761e6,Lycoming,Woolwich,chicken,broiler_2,false,0.008
4580,309429.978521185,4.58833213681613e6,Venango,Plainsboro,chicken,broiler_2,false,0.004
4581,409854.627188842,4.61404561581861e6,Lycoming,Lebanon,chicken,broiler_2,false,0.014
4582,442668.143691556,4.57160340703859e6,Susquehanna,Kingwood,duck,conventional,false,0.0
4583,472470.816056399,4.50901337719125e6,Luzerne,Hardyston,chicken,broiler_2,false,0.014
4584,405596.355586522,4.70063521571011e6,Lancaster,Riegelsville,chicken,broiler_1,false,0.014
4585,485669.519529743,4.67891439447571e6,Allegheny,Peapack-Gladstone,chicken,broiler_1,false,0.02
4586,439783.933653233,4.705309887405e6,Lancaster,Norriton,chicken,broiler_2,false,0.004
4587,401433.009885397,4.58412202535228e6,Lycoming,Tavistock,chicken,broiler_2,false,0.014
4588,347658.007182072,4.53763421049424e6,Schuylkill,Neptune,duck,conventional,false,0.002
4589,469463.588673497,4.69927832363014e6,Indiana,Jackson,chicken,broiler_2,false,0.018
4590,386678.163385042,4.62496496321243e6,Blair,Butler,duck,conventional,false,0.0
4591,404049.862675013,4.58226494575053e6,Lycoming,Marlboro,chicken,broiler_2,false,0.01
4592,453625.06464164,4.72204339536361e6,Indiana,Palisades Park,chicken,broiler_2,false,0.022
4593,466439.958584147,4.54068722132909e6,Berks,Jersey City,duck,conventional,false,0.006
4594,343531.71679404,4.59762811107987e6,Mercer,Harrington Park,chicken,broiler_1,false,0.008
4595,453162.368538977,4.574753953941e6,Susquehanna,Kingwood,chicken,broiler_1,true,0.0
4596,497508.206944737,4.47292955002597e6,Luzerne,Old Bridge,duck,conventional,false,0.002
4597,459163.513414796,4.58648298694959e6,Susquehanna,Sea Girt,duck,conventional,false,0.008
4598,324527.60290092,4.5917075289027e6,Venango,Hamilton,chicken,broiler_2,false,0.002
4599,446209.348019543,4.56898588105773e6,Susquehanna,Kingwood,duck,conventional,false,0.0
4600,475295.258425383,4.62196733722148e6,Susquehanna,Surf City,duck,conventional,false,0.002
4601,452063.100373345,4.58342413522902e6,Susquehanna,Sea Girt,chicken,broiler_1,false,0.026
4602,444043.602126429,4.69582718581757e6,Lancaster,Alloways Creek,duck,conventional,false,0.0
4603,458695.24924418,4.5452050389901e6,Berks,Rutherford,chicken,layer,false,0.016
4604,348392.785164456,4.59194003398205e6,Mercer,Benner,duck,conventional,false,0.002
4605,347311.959484469,4.53473930546742e6,Schuylkill,Neptune,chicken,broiler_2,false,0.01
4606,396013.846472732,4.59480355959692e6,Lycoming,Readington,chicken,broiler_2,false,0.004
4607,364162.795305705,4.63941208977592e6,Blair,Woodbury,duck,conventional,false,0.0
4608,466697.303312757,4.66215889383473e6,Allegheny,Manville,duck,conventional,false,0.0
4609,311069.401290533,4.5955771682865e6,Venango,Cinnaminson,duck,conventional,false,0.0
4610,368957.906075914,4.54851465104589e6,Cumberland,Ferguson,chicken,broiler_2,false,0.002
4611,322053.129248806,4.61896613458786e6,Venango,Moreland,duck,conventional,false,0.0
4612,443801.407324333,4.48950956875174e6,Luzerne,Paulsboro,duck,conventional,false,0.004
4613,468007.968309974,4.68954627633339e6,Indiana,Wharton,chicken,broiler_2,false,0.038
4614,299977.349501038,4.59962139740289e6,Venango,Eastampton,chicken,broiler_2,false,0.006
4615,479405.441742756,4.49190409910037e6,Luzerne,Pine Hill,chicken,broiler_2,false,0.026
4616,464292.1979039,4.71616004970638e6,Indiana,Morristown,duck,conventional,false,0.002
4617,470712.333118804,4.51063236173907e6,Luzerne,Morrisville,duck,organic,false,0.004
4618,451555.95460777,4.47388211265849e6,Luzerne,Tullytown,duck,conventional,false,0.002
4619,394042.022149423,4.61106855587282e6,Blair,Hopatcong,duck,conventional,false,0.004
4620,368655.488727435,4.59466200239307e6,Mercer,Mannington,chicken,broiler_2,false,0.004
4621,425140.803498555,4.5887786563565e6,Lycoming,Berkeley Heights,duck,conventional,false,0.0
4622,410460.160306129,4.62037610705259e6,Fulton,Sparta,chicken,broiler_1,false,0.01
4623,454994.951031131,4.48014499302639e6,Luzerne,Fieldsboro,chicken,broiler_2,false,0.008
4624,388749.740961074,4.65490878867339e6,Blair,Woodbury Heights,chicken,broiler_2,false,0.004
4625,321567.234404714,4.59570503875131e6,Venango,Hamilton,chicken,broiler_2,false,0.014
4626,470208.267129418,4.50620057196844e6,Luzerne,Morrisville,chicken,broiler_2,false,0.034
4627,449802.588645788,4.61231311950457e6,Susquehanna,Unionville,duck,organic,false,0.01
4628,351100.031926907,4.59468337330657e6,Mercer,Harrington Park,chicken,broiler_1,false,0.002
4629,407840.994798291,4.61120386151036e6,Lycoming,Lebanon,duck,organic,false,0.002
4630,434283.229002851,4.48137067943184e6,Luzerne,Douglass,chicken,broiler_1,false,0.008
4631,482747.456735099,4.47816021743983e6,Luzerne,Haworth,duck,conventional,false,0.002
4632,336518.659592877,4.60961800831797e6,Venango,Maurice River,duck,conventional,false,0.002
4633,333104.553042776,4.60134848498973e6,Venango,Laurel Springs,chicken,broiler_1,false,0.008
4634,415978.660751018,4.59010415223379e6,Lycoming,Maple Shade,chicken,broiler_1,false,0.012
4635,329611.44056046,4.62238060692055e6,Venango,Ridgewood Village,chicken,broiler_2,false,0.002
4636,385755.113558396,4.53376678828017e6,Cumberland,Shrewsbury,duck,conventional,false,0.0
4637,383626.923897547,4.51620781850513e6,Cumberland,Spring Lake,chicken,broiler_1,false,0.006
4638,329462.607144861,4.57923034717436e6,Venango,Deptford,chicken,broiler_2,false,0.016
4639,346806.590443659,4.603093486828e6,Mercer,Weehawken,chicken,broiler_1,false,0.004
4640,423005.044003419,4.70103193464452e6,Lancaster,Mount Ephraim,chicken,layer,false,0.006
4641,355195.234165788,4.6177622923683e6,Mercer,Mount Arlington,duck,organic,false,0.004
4642,441179.482036398,4.59148396680663e6,Susquehanna,Lumberton,chicken,broiler_1,false,0.016
4643,478548.871507721,4.49396012584753e6,Luzerne,Pine Hill,chicken,broiler_2,false,0.036
4644,425406.915118267,4.4899066336596e6,Mifflin,Sussex,duck,conventional,false,0.0
4645,465812.76996517,4.6553044456642e6,Allegheny,Oldmans,duck,conventional,false,0.006
4646,422949.35232185,4.61942709510672e6,Fulton,Mine Hill,duck,organic,false,0.0
4647,474216.594902137,4.66945688446712e6,Allegheny,Lacey,duck,organic,false,0.008
4648,397071.545884508,4.57084995445018e6,Cumberland,Bridgeton,duck,organic,false,0.002
4649,298437.508523269,4.6009435896085e6,Venango,Eastampton,duck,conventional,false,0.002
4650,343738.159048519,4.57222751762337e6,Schuylkill,Wanaque,duck,organic,false,0.002
4651,337642.723490091,4.62096172355496e6,Venango,Red Bank,duck,conventional,false,0.006
4652,398943.482142285,4.60452098322457e6,Lycoming,Monroe,duck,conventional,false,0.0
4653,359256.290682799,4.58858344640568e6,Mercer,Delanco,duck,conventional,false,0.002
4654,388071.815439793,4.54300769349466e6,Cumberland,Camden,chicken,broiler_2,false,0.016
4655,480692.624594055,4.49940314969337e6,Luzerne,Fredon,duck,conventional,false,0.006
4656,361806.625871155,4.54313209904605e6,Cumberland,Ferguson,duck,conventional,false,0.002
4657,359234.513629384,4.59244178282328e6,Mercer,Walker,duck,conventional,false,0.002
4658,476441.68122975,4.72971792522348e6,Indiana,Sandyston,chicken,broiler_2,false,0.014
4659,427951.915343938,4.57996361332897e6,Lycoming,Avalon,chicken,broiler_1,false,0.0
4660,422229.392569202,4.58868745442798e6,Lycoming,Island Heights,duck,conventional,false,0.006
4661,474994.234893629,4.52261421661249e6,Berks,Middlesex,duck,conventional,false,0.008
4662,364176.190943483,4.59406808535885e6,Mercer,Middle,chicken,broiler_2,false,0.008
4663,343015.712034952,4.57828372296033e6,Mercer,Metuchen,duck,conventional,false,0.0
4664,474872.278973017,4.48991394502459e6,Luzerne,Pine Hill,duck,conventional,false,0.002
4665,455748.351195437,4.73484904491958e6,Indiana,Ewing,chicken,broiler_1,false,0.004
4666,386832.833278622,4.52612411772291e6,Cumberland,Manchester,duck,conventional,false,0.0
4667,350758.573120512,4.61995423605066e6,Mercer,Atlantic City,chicken,broiler_1,false,0.004
4668,329448.129009017,4.55006302765329e6,Schuylkill,Kenilworth,duck,organic,false,0.006
4669,407186.89392054,4.70056667484285e6,Lancaster,Riegelsville,chicken,broiler_1,false,0.016
4670,382235.503212039,4.51671050972505e6,Cumberland,Spring Lake,chicken,broiler_1,false,0.01
4671,426293.283025262,4.71466263598103e6,Lancaster,Brunswick,duck,conventional,false,0.0
4672,338879.422261603,4.56821658261149e6,Schuylkill,State College,duck,conventional,false,0.004
4673,452702.351466216,4.62206356411312e6,Susquehanna,Beach Haven,chicken,broiler_2,false,0.028
4674,307880.354473117,4.61361789616774e6,Venango,Kinnelon,chicken,broiler_2,false,0.01
4675,396832.544863947,4.59062244409374e6,Lycoming,Tavistock,chicken,broiler_2,false,0.004
4676,380992.544171024,4.55711962817419e6,Cumberland,Magnolia,chicken,broiler_1,false,0.012
4677,393822.920352037,4.70699220320482e6,Lancaster,Florence,chicken,broiler_2,false,0.0
4678,479287.846679939,4.50315748584351e6,Luzerne,Fredon,chicken,broiler_1,false,0.018
4679,303729.31134075,4.60884612398759e6,Venango,Ambler,chicken,broiler_1,false,0.006
4680,368775.038456238,4.55577336943848e6,Cumberland,Avon-by-the-Sea,chicken,broiler_2,false,0.01
4681,360758.775987458,4.56909883261967e6,Mercer,Dunellen,duck,conventional,false,0.004
4682,363514.986552834,4.56400547441141e6,Cumberland,Alexandria,duck,conventional,false,0.004
4683,478775.355076147,4.51359869230765e6,Luzerne,Hardyston,duck,organic,false,0.002
4684,308767.055043618,4.56921795865638e6,Schuylkill,Linden,chicken,broiler_1,false,0.008
4685,359406.841879208,4.59159828877124e6,Mercer,Egg Harbor City,chicken,broiler_2,false,0.002
4686,423171.675553319,4.59891240021635e6,Susquehanna,Palmyra,chicken,broiler_2,false,0.016
4687,413309.152072676,4.7252231888367e6,Lancaster,High Bridge,duck,organic,false,0.002
4688,433776.775065101,4.48701755423216e6,Luzerne,Douglass,duck,organic,false,0.006
4689,495153.692325502,4.70784877845849e6,Indiana,Huston,chicken,broiler_2,false,0.026
4690,456179.500087418,4.62311283742417e6,Susquehanna,Beach Haven,duck,conventional,false,0.01
4691,383503.887429222,4.61669412353384e6,Blair,Pottsgrove,duck,conventional,false,0.004
4692,318859.089001556,4.60043089093699e6,Venango,Eatontown,chicken,broiler_1,false,0.008
4693,365709.944831099,4.55493836016918e6,Cumberland,Avon-by-the-Sea,duck,organic,false,0.004
4694,476734.966778414,4.4987445957607e6,Luzerne,Fredon,chicken,broiler_2,false,0.018
4695,344297.665302848,4.56721162775234e6,Schuylkill,Wanaque,chicken,broiler_2,false,0.004
4696,483362.814040512,4.72733551081203e6,Indiana,Wales,duck,conventional,false,0.01
4697,384409.790164712,4.50503674654591e6,Mifflin,Springfield,chicken,broiler_2,false,0.008
4698,468498.191791578,4.48065852307216e6,Luzerne,Haworth,duck,conventional,false,0.004
4699,420914.725744768,4.60426143195309e6,Lycoming,Haddonfield,chicken,broiler_2,false,0.006
4700,399061.041418772,4.59463862728775e6,Lycoming,Readington,duck,conventional,false,0.0
4701,342531.427431268,4.57519353539603e6,Mercer,Metuchen,duck,conventional,false,0.0
4702,442955.873218384,4.70456094272551e6,Lancaster,Norriton,chicken,layer,false,0.002
4703,314651.762323878,4.56186442400897e6,Schuylkill,Blairstown,duck,conventional,false,0.0
4704,451074.934140069,4.72083601621314e6,Indiana,Neptune City,chicken,broiler_1,false,0.038
4705,456719.863424849,4.47918136795634e6,Luzerne,Tinton Falls,duck,organic,false,0.0
4706,421022.303533106,4.59053968921173e6,Lycoming,Island Heights,duck,conventional,false,0.0
4707,305737.395855728,4.58389725343096e6,Venango,Plainsboro,duck,organic,false,0.002
4708,484728.715863519,4.46757404782241e6,Luzerne,Dennis,chicken,broiler_2,false,0.01
4709,319418.411763087,4.61006355896564e6,Venango,Montville,duck,conventional,false,0.006
4710,307604.309322297,4.57323384946769e6,Schuylkill,Linden,chicken,broiler_2,false,0.006
4711,500685.746677183,4.70833273992815e6,Indiana,Allentown,duck,conventional,false,0.008
4712,473341.200657104,4.53094881844832e6,Berks,Irvington,duck,conventional,false,0.02
4713,360491.746178642,4.54357083376176e6,Cumberland,Ferguson,duck,organic,false,0.004
4714,365417.515883401,4.53174478383412e6,Cumberland,Highlands,duck,conventional,false,0.002
4715,483357.360083108,4.69772051369735e6,Indiana,Stockton,chicken,broiler_2,false,0.022
4716,488122.943790149,4.51293758724783e6,Luzerne,Hardyston,duck,conventional,false,0.002
4717,367323.406403072,4.58232940004252e6,Mercer,Clinton,chicken,broiler_1,false,0.008
